,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
19,1981-01-20,1981,globo,40.86500168,11.7175,15.7576,15.47275,-29.147501679999998,-25.10740168,-25.39225168,-71.32631954415228,-61.43986454866089,-62.13691578636931
20,1981-01-21,1981,globo,38.60200119,11.684,16.875799999999998,16.8705,-26.918001190000005,-21.726201190000005,-21.731501190000003,-69.73213916425975,-56.28257738002521,-56.296307238158505
21,1981-01-22,1981,globo,36.53820038,13.225,18.0176,18.29775,-23.313200379999998,-18.520600379999998,-18.24045038,-63.805004454354574,-50.68832122924605,-49.921589433245096
22,1981-01-23,1981,globo,34.73419952,14.031,18.4328,18.81675,-20.70319952,-16.301399519999997,-15.917449519999998,-59.60465422005499,-46.93184165828733,-45.826446959961494
23,1981-01-24,1981,globo,33.25839996,14.454,18.227,18.5595,-18.804399959999998,-15.031399959999998,-14.698899959999999,-56.540302547976204,-45.19580009284367,-44.196052659413624
24,1981-01-25,1981,globo,32.07649994,14.4775,17.7846,18.0065,-17.59899994,-14.291899939999997,-14.069999939999999,-54.86571157364247,-44.55567149387683,-43.8638877880016
25,1981-01-26,1981,globo,31.03580093,16.768,17.603199999999998,17.76325,-14.26780093,-13.432600930000003,-13.272550930000001,-45.972072582178406,-43.28098688445867,-42.76529212162337
26,1981-01-27,1981,globo,30.11919975,16.897,16.6308,16.563499999999998,-13.222199750000001,-13.48839975,-13.555699750000002,-43.89957190014652,-44.783393522930496,-45.00683903462608
27,1981-01-28,1981,globo,29.2791996,16.897,16.424,16.30525,-12.3821996,-12.855199599999999,-12.973949599999997,-42.29008910475818,-43.905570424131405,-44.31114845092964
28,1981-01-29,1981,globo,28.53450012,16.897,16.2888,16.136,-11.637500120000002,-12.245700120000002,-12.398500120000001,-40.783963521558974,-42.91541841806059,-43.45091053937832
29,1981-01-30,1981,globo,27.81360054,16.897,16.3516,16.2145,-10.916600540000001,-11.462000539999998,-11.599100539999998,-39.24914548298176,-41.21005665381573,-41.702980969036375
30,1981-01-31,1981,globo,27.12479973,16.897,16.5798,16.49975,-10.227799730000001,-10.54499973,-10.62504973,-37.70645251506895,-38.87586207074275,-39.17097945703432
31,1981-02-01,1981,globo,26.46999931,16.897,17.3046,17.406499999999998,-9.57299931,-9.165399309999998,-9.063499310000001,-36.16546867979499,-34.625612198400916,-34.24064807805241
32,1981-02-02,1981,globo,25.83670044,16.897,17.115,17.1695,-8.939700440000003,-8.721700440000003,-8.667200440000002,-34.60078217325185,-33.75702118099103,-33.54608093292582
33,1981-02-03,1981,globo,25.57060051,16.897,16.943,16.9545,-8.67360051,-8.627600509999997,-8.616100509999999,-33.92020655364734,-33.74031246010811,-33.69533893672331
